"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-10","Micrograms/cubic meter (LC)","None",24,100.0,10.75,16,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-11","Micrograms/cubic meter (LC)","None",24,100.0,2.708333,8,23,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-12","Micrograms/cubic meter (LC)","None",24,100.0,5.416667,10,2,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-13","Micrograms/cubic meter (LC)","None",24,100.0,8.375,13,4,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-14","Micrograms/cubic meter (LC)","None",24,100.0,4.333333,10,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-15","Micrograms/cubic meter (LC)","None",22,92.0,5.545455,9,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-16","Micrograms/cubic meter (LC)","None",24,100.0,6.625,13,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-17","Micrograms/cubic meter (LC)","None",24,100.0,4.875,9,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-18","Micrograms/cubic meter (LC)","None",24,100.0,4.208333,8,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-19","Micrograms/cubic meter (LC)","None",24,100.0,5.041667,8,2,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-20","Micrograms/cubic meter (LC)","None",24,100.0,9.166667,22,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-21","Micrograms/cubic meter (LC)","None",22,92.0,9.272727,18,3,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-22","Micrograms/cubic meter (LC)","None",23,96.0,3.347826,6,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-23","Micrograms/cubic meter (LC)","None",24,100.0,6.208333,11,8,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-24","Micrograms/cubic meter (LC)","None",24,100.0,5.875,10,12,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-25","Micrograms/cubic meter (LC)","None",24,100.0,7.208333,12,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-26","Micrograms/cubic meter (LC)","None",24,100.0,9.666667,59,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-27","Micrograms/cubic meter (LC)","None",24,100.0,6.875,17,5,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-28","Micrograms/cubic meter (LC)","None",24,100.0,4.5,7,17,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-29","Micrograms/cubic meter (LC)","None",24,100.0,7.5,12,5,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-30","Micrograms/cubic meter (LC)","None",24,100.0,12.208333,17,8,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-31","Micrograms/cubic meter (LC)","None",24,100.0,15.833333,21,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-03","Micrograms/cubic meter (LC)","None",1,100.0,3.5,3.5,0,15," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-04","Micrograms/cubic meter (LC)","None",1,100.0,7.2,7.2,0,30," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-05","Micrograms/cubic meter (LC)","None",1,100.0,10.5,10.5,0,44," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-06","Micrograms/cubic meter (LC)","None",1,100.0,4.9,4.9,0,20," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-07","Micrograms/cubic meter (LC)","None",1,100.0,4.7,4.7,0,20," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-08","Micrograms/cubic meter (LC)","None",1,100.0,11.2,11.2,0,47," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-09","Micrograms/cubic meter (LC)","None",1,100.0,11.1,11.1,0,46," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-10","Micrograms/cubic meter (LC)","None",1,100.0,10.7,10.7,0,45," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-11","Micrograms/cubic meter (LC)","None",1,100.0,2.7,2.7,0,11," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-12","Micrograms/cubic meter (LC)","None",1,100.0,5.4,5.4,0,23," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-13","Micrograms/cubic meter (LC)","None",1,100.0,8.3,8.3,0,35," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-14","Micrograms/cubic meter (LC)","None",1,100.0,4.3,4.3,0,18," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-15","Micrograms/cubic meter (LC)","None",1,100.0,5.5,5.5,0,23," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-16","Micrograms/cubic meter (LC)","None",1,100.0,6.6,6.6,0,28," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-17","Micrograms/cubic meter (LC)","None",1,100.0,4.8,4.8,0,20," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-18","Micrograms/cubic meter (LC)","None",1,100.0,4.2,4.2,0,18," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-19","Micrograms/cubic meter (LC)","None",1,100.0,5,5,0,21," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-20","Micrograms/cubic meter (LC)","None",1,100.0,9.1,9.1,0,38," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-21","Micrograms/cubic meter (LC)","None",1,100.0,9.2,9.2,0,38," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-22","Micrograms/cubic meter (LC)","None",1,100.0,3.3,3.3,0,14," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-23","Micrograms/cubic meter (LC)","None",1,100.0,6.2,6.2,0,26," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-24","Micrograms/cubic meter (LC)","None",1,100.0,5.8,5.8,0,24," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-25","Micrograms/cubic meter (LC)","None",1,100.0,7.2,7.2,0,30," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-26","Micrograms/cubic meter (LC)","None",1,100.0,9.6,9.6,0,40," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-27","Micrograms/cubic meter (LC)","None",1,100.0,6.8,6.8,0,28," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-28","Micrograms/cubic meter (LC)","None",1,100.0,4.5,4.5,0,19," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-29","Micrograms/cubic meter (LC)","None",1,100.0,7.5,7.5,0,31," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-30","Micrograms/cubic meter (LC)","None",1,100.0,12.2,12.2,0,51," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3005","88101",3,35.902566,-84.524061,"WGS84","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","2014-01-31","Micrograms/cubic meter (LC)","None",1,100.0,15.8,15.8,0,59," - ","PS05 TVA FLY ASH SPILL","1025 Swan Pond Road, Harriman, TN 37748","Tennessee","Roane","Not in a city","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-01","Micrograms/cubic meter (LC)","None",24,100.0,15.375,26,9,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-02","Micrograms/cubic meter (LC)","None",15,63.0,13.8,19,2,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-05","Micrograms/cubic meter (LC)","None",7,29.0,10.571429,15,17,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-06","Micrograms/cubic meter (LC)","None",24,100.0,4.791667,8,3,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-07","Micrograms/cubic meter (LC)","None",24,100.0,5.125,11,20,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-08","Micrograms/cubic meter (LC)","None",24,100.0,11.541667,17,11,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-09","Micrograms/cubic meter (LC)","None",24,100.0,11,20,4,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-10","Micrograms/cubic meter (LC)","None",24,100.0,10.916667,17,7,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-11","Micrograms/cubic meter (LC)","None",24,100.0,2.916667,7,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-12","Micrograms/cubic meter (LC)","None",24,100.0,5.208333,11,2,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-13","Micrograms/cubic meter (LC)","None",24,100.0,8.166667,11,0,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-14","Micrograms/cubic meter (LC)","None",24,100.0,5.458333,12,1,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-15","Micrograms/cubic meter (LC)","None",24,100.0,6.166667,9,18,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-16","Micrograms/cubic meter (LC)","None",24,100.0,6.333333,10,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-17","Micrograms/cubic meter (LC)","None",24,100.0,5.708333,13,11,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-18","Micrograms/cubic meter (LC)","None",24,100.0,4.458333,7,7,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-19","Micrograms/cubic meter (LC)","None",24,100.0,6.625,12,6,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-20","Micrograms/cubic meter (LC)","None",24,100.0,7.708333,12,10,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-21","Micrograms/cubic meter (LC)","None",20,83.0,10.75,23,3,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
"47","145","3008","88101",3,35.907121,-84.49709,"WGS84","PM2.5 - Local Conditions","1 HOUR","","2014-01-22","Micrograms/cubic meter (LC)","None",23,96.0,4.173913,9,18,"","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation","PS08 TVA FLY ASH SPILL","540 Emory River Road, Harriman, TN 37748","Tennessee","Roane","Kingston","Harriman, TN","2014-02-19"
